,id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_modif_prod,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn,contract_duration_m
11376,624281883f300f1a818957897f1f85f4,3,67955,0,10911,1,2038.27,4846,0.0,144.24,0.114604,0.098262,40.606701,0,482.41,29.76,29.76,1,199.7,6,2,47.62,0,84.01
11377,6719a03464c8a98ad3454d5433920f1d,1,15609,0,447,0,717.98,0,0.0,6.28,0.146348,0.0,45.80687796,0,0.0,23.91,23.91,1,74.82,3,2,14.49,0,47.97
11378,ad10bbcab101aac39eee83fe230bf22b,3,21976,0,2906,1,588.04,0,0.0,45.98,0.114667,0.099548,40.9390266,0,0.0,20.49,20.49,1,73.57,5,3,17.25,0,72.02
11379,8bde5d03027b7c6a467503befdaf8bc4,3,1751,0,0,0,260.93,0,0.0,9.54,0.144902,0.0,44.31137796,0,0.0,12.3,12.3,1,25.37,6,2,10.35,0,84.01
11380,13e503b8bbf31f64f6b1427d85531ad6,3,5381,0,0,1,805.71,0,0.0,19.35,0.142881,0.0,45.80687796,0,0.0,18.12,18.12,1,65.37,6,1,10.392,0,84.01
11381,efc63aa107cae27f8fafdda52c2f62c3,3,27604,0,0,1,4079.17,0,0.0,19.07,0.143478,0.0,44.31137796,0,0.0,2.8,2.8,1,323.56,5,3,10.39,0,72.02
11382,2c556dce42a63cc771ac2d9360e5496f,3,11327,0,2268,0,1705.76,2268,0.0,16.58,0.146694,0.0,44.31137796,0,335.48,29.76,29.76,1,153.9,6,1,13.2,0,84.01
11383,dc2de4bbb9f43b34db1e6ab0f52d8923,4,8275,0,0,0,801.23,0,0.0,10.03,0.165794,0.087899,44.31137796,0,0.0,23.65,23.65,1,97.68,6,1,10.35,0,72.02
11384,5c659c021d336b8acc49cf2eb47f2281,6,151209,16958,9798,1,5323.25,3538,0.0,0.0,0.1169,0.1000149999999999,40.606701,1,347.44,35.59,35.59,2,540.91,4,3,39.83,1,48.0
11385,33db736b6897ec607ba2edc9e2d8ec62,4,248269,0,16614,0,2840.61,5139,0.0,16.26,0.161454,0.084198,44.31137796,0,561.08,17.13,17.13,1,228.66,6,1,10.35,0,72.02
11386,25ab92fab5bffdcdb9412e824d328fcc,4,5731448,0,771203,0,8269.3,0,0.0,16.59,0.142819,0.0,44.31137796,0,0.0,16.66,16.66,1,647.52,5,3,13.2,0,60.02
11387,ad7e80cb2bbe48268214da14542fcc40,4,1206,0,194,1,182.57,194,0.0,16.37,0.146694,0.0,44.31137796,0,28.83,33.12,33.12,1,20.93,6,2,13.2,0,71.98
11388,6440c39bbf7ad9406c0e0c2dda5b9386,3,3079,0,253,1,460.88,253,0.0,15.03,0.142649,0.0,44.31137796,0,36.31,32.88,32.88,1,48.19,6,3,13.15,0,84.21
11389,8a4d419ed77c070719e1e4dd4c983416,4,622928,0,87185,0,7018.25,11631,0.0,132.13,0.1100829999999999,0.093746,40.606701,0,1014.84,13.29,13.29,1,866.05,6,1,19.35,0,72.02
11390,27f542d0ea11d48fb58a11f566a88248,1,24368,8369,0,1,3240.23,0,30.0,118.24,0.161936,0.1363359999999999,41.1052014,1,0.0,43.76,43.76,3,197.79,3,3,15.935,0,39.66
11391,a0602395d618789ce5fe3fed86ca8a60,1,4166,34369,0,0,628.49,0,0.0,14.81,0.147506,0.0,45.80687796,1,0.0,23.04,23.04,2,69.99,5,3,13.2,0,72.02
11392,5e203d5cdedfb8ee4309f8447b5ecfd0,3,1357,0,0,0,203.52,0,0.0,0.0,0.1457109999999999,0.0,44.31137796,0,0.0,18.62,18.62,1,18.94,6,1,13.2,0,72.02
11393,23fe7ad9e19771e5420ead3d3b2bc21c,1,16937,0,2894,0,606.56,731,0.0,15.69,0.146694,0.0,44.31137796,0,108.03,23.76,23.76,1,61.27,6,1,10.392,0,72.02
11394,00184e957277eeef733a7b563fdabd06,1,16072,0,5501,0,2363.54,5501,0.0,19.57,0.143801,0.0,44.31137796,0,798.16,29.76,29.76,1,184.06,3,2,13.2,0,35.98
11395,e76d96d05e3d093a9aea11814d412339,1,14139,0,0,0,0.0,0,0.0,0.0,0.0006,0.0,0.0,0,0.0,29.76,29.76,1,146.7,9,3,13.2,0,119.13
11396,b25b3f63ec641025671add0aa9dbfd7f,3,297901,0,65852,1,553.94,555,0.0,144.98,0.109245,0.091858,40.728885,0,57.38,0.0,0.0,1,35.7,4,3,26.32,0,45.9
11397,e9ac2c1fe38c110e2123d7edf3a57817,3,3400,9743,552,1,503.76,552,0.0,0.0,0.1443279999999999,0.0,44.31137796,1,80.11,24.4,24.4,4,47.02,6,3,15.0,0,72.02
11398,64c0083346b6cb74cd7e13804acdb0fe,3,4739,0,0,1,696.01,0,0.0,18.37,0.144039,0.0,45.80687796,0,0.0,22.89,22.89,1,56.76,3,3,13.856,1,48.0
11399,d2f2a2874eeaf1d4bc5071cd7a98d56e,4,11829,230694,0,0,1489.96,0,0.0,0.0,0.165022,0.08638,44.31137796,1,0.0,3.7,3.7,2,94.07,6,3,13.856,0,84.01
11400,1887bd742de339c0a9b3bee4e3d1d86a,4,1028195,0,120753,1,93.52,8,0.0,253.15,0.1169,0.1000149999999999,40.606701,0,0.74,42.48,42.48,1,13.62,5,3,17.0,0,59.96
11401,28cd788327e4270eaedd109d07c78bb7,4,1696,0,0,0,254.63,0,0.0,18.54,0.146348,0.0,46.30537836,0,0.0,27.44,27.44,1,25.93,6,1,13.2,0,84.01
11402,df1533ca2d3b5e6b74b729e22f443686,3,6628,0,0,1,995.03,0,0.0,15.88,0.146348,0.0,45.80687796,0,0.0,24.06,24.06,1,94.17,4,3,10.392,1,53.68
11403,24edc44d12595169e786d081faa596fe,3,158766,0,15029,1,7650.72,7348,0.0,131.5,0.110314,0.093976,40.606701,0,714.45,28.17,28.17,1,628.2,4,3,31.5,1,50.0
11404,e955777b1772082533a7af1ccdc4f56e,3,12423,0,1086,1,1250.73,1086,0.0,118.6,0.114782,0.099665,40.606701,0,103.78,13.78,13.78,1,161.6,3,3,20.0,0,47.97
11405,e46161c51ae9ac909f7e7b5ae8093bd4,5,2843,0,0,1,426.0,0,0.0,19.14,0.144902,0.0,44.31137796,0,0.0,16.92,16.92,1,42.27,3,2,10.392,0,36.01
11406,b027b586b59d6939b9cc21cf665d2e6c,5,8807,552,1957,0,938.89,1462,0.0,6.88,0.144902,0.0,44.31137796,1,214.6,15.72,15.72,2,82.24,6,2,13.2,0,84.01
11407,14e018cdd6bc9dead4caeba6f5771e45,3,13368,0,0,0,441.85,0,0.0,18.37,0.1457109999999999,0.0,44.31137796,0,0.0,21.52,21.52,1,43.66,4,3,13.2,0,48.0
11408,6b60a6a204095cfe9bc4eb970898a705,3,2987,0,562,1,446.31,562,0.0,17.04,0.143459,0.0,46.30537836,0,81.15,27.28,27.28,1,34.02,4,3,13.856,0,60.02
11409,d20b12dab7afd4c0b50c19cb771d8cfe,3,5882,0,0,0,877.91,0,0.0,16.06,0.144902,0.0,44.31137796,0,0.0,19.2,19.2,1,83.06,7,2,10.392,0,84.01
11410,dcf22f9addc298ea849368501753791c,4,249091,0,20721,0,2918.22,2133,0.0,131.42,0.1634789999999999,0.086225,44.31137796,0,260.91,24.52,24.52,1,218.06,6,1,13.2,0,70.24
11411,1e92b4f417257937b817d97d6b70f4d4,3,4665,0,495,1,679.64,495,0.0,13.81,0.142065,0.0,44.31137796,0,71.25,21.48,21.48,1,77.69,4,3,10.392,0,48.3
11412,fd5bf5ed5f86c9aeb2551936143bfe3e,3,3696,17577,507,0,486.13,507,0.0,48.48,0.165794,0.087899,44.31137796,1,66.91,22.96,22.96,4,45.06,6,3,11.1,0,72.02
11413,4cfece0cf49d1bdd58b687fe099fc9ab,4,6207104,41532,558120,0,4448.34,4633,0.0,126.77,0.115174,0.098837,40.606701,1,484.35,10.02,10.02,2,453.67,5,3,16.0,0,65.02
11414,8e823d3564d2f44592206d84b813f7c1,4,4048,0,0,0,603.15,0,0.0,16.25,0.144902,0.0,44.31137796,0,0.0,18.62,18.62,1,55.68,7,2,13.2,0,84.01
11415,5312606ee5ca3fd2af37541512f8b4a6,3,11618,0,3815,1,1205.36,3815,0.0,16.22,0.162711,0.084066,44.31137796,0,365.78,4.86,4.86,1,89.19,6,1,10.392,0,84.01
11416,6bbc6ec0e96b206d9a38e68d2eb5846a,3,9636,0,0,0,661.55,0,0.0,16.69,0.146348,0.0,45.80687796,0,0.0,18.12,18.12,1,62.96,6,1,10.392,0,84.01
11417,5e3393c66f7c41331aef319160bda624,6,8190,0,3072,0,839.88,3072,0.0,143.6,0.120372,0.103487,40.606701,0,306.94,39.14,39.14,1,77.6,6,1,17.25,0,72.02
11418,4d415d92c28a0592f7a2cf68dbfb32fc,3,6175,0,0,0,862.63,0,0.0,13.88,0.16695,0.089695,44.31137796,0,0.0,14.64,14.64,1,69.03,5,3,10.392,0,60.02
11419,2b805e8725c8e276ed93a6855aab54f4,3,1980763,162510,210443,0,5144.06,0,0.0,12.75,0.165427,0.0860269999999999,44.44470996,1,0.0,0.12,0.12,2,430.82,5,3,15.0,0,68.73
11420,f8707dfa03e25a84684b2140cd88acc9,3,7853,0,1309,0,803.84,1309,0.0,131.37,0.1169019999999999,0.1000149999999999,40.606701,1,128.82,42.12,42.12,2,86.17,4,1,16.88,0,60.02
11421,ec992270e383fe29720c30770543440c,3,7065,0,0,1,1340.57,0,28.0,6.66,0.186188,0.0,45.80687796,0,0.0,36.72,36.72,1,130.38,4,3,11.3,1,48.36
11422,f2b3c2735a682ef94a1c424bcf2cd46e,3,4694,0,0,0,709.83,0,0.0,16.54,0.147506,0.0,45.80687796,0,0.0,22.89,22.89,1,73.68,5,1,13.85,0,72.02
11423,f2a0cd04ef0ad9f91b1ef882cdc9755b,1,16061,0,2154,0,1391.15,1784,0.0,12.3,0.161454,0.084198,44.31137796,0,176.69,24.0,24.0,1,113.38,4,2,14.49,0,48.0
11424,ab607d499d4c403cc8667f7f24bae85e,3,14780,0,0,1,1590.11,0,0.0,17.99,0.157697,0.080438,44.31137796,0,0.0,6.45,6.45,1,70.79,3,3,13.856,0,48.56
11425,f8ae459f3456ed6ecf66688a4d8d6acf,3,1980763,162510,210443,1,9715.77,8662,0.0,178.3,0.112922,0.09781,40.606701,1,820.98,8.40000000000001,8.40000000000001,2,917.16,5,3,50.0,0,72.21
11426,1ad594979170db8dd0b5d9bf3fd40168,4,158846,0,11326,0,767.64,603,0.0,131.76,0.1169,0.1000149999999999,40.606701,0,63.49,34.01,34.01,1,81.26,5,1,15.001,0,60.71
11427,625fd2e6552d23d4e5cbff46e2f36a09,6,2635,0,0,1,348.74,0,0.0,16.42,0.1670859999999999,0.088444,46.30537836,0,0.0,20.54,20.54,1,26.88,3,3,10.392,0,52.67
11428,31f2ce549924679a3cbb2d128ae9ea43,3,41078,0,0,1,4299.7,0,0.0,118.59,0.1157609999999999,0.099419,40.606701,0,0.0,53.07,53.07,1,566.27,3,3,50.0,0,36.01
11429,d62a90a163ee9fb01122e1501d8f68c4,4,6479,4168,395,1,934.81,395,0.0,6.93,0.140621,0.0,44.31137796,1,56.29,10.66,10.66,3,72.17,7,2,11.0,0,89.4
11430,8f9b4dded9d6c97d08c2c2c415cefa5f,4,33595,0,7170,1,2164.92,3668,0.0,17.23,0.141666,0.0,44.31137796,0,525.91,11.42,11.42,1,161.64,6,1,13.2,0,84.01
11431,d6883c4fb99429cfc20b53d38e66a76d,4,12100,0,0,0,0.0,0,0.0,0.0,0.0006,0.0,0.0,0,0.0,22.12,22.12,1,78.35,9,2,13.2,0,120.11
11432,dd98712b7246a76bb3b26a90348f4127,1,1609,0,0,0,241.79,0,0.0,16.8,0.1457109999999999,0.0,44.31137796,0,0.0,16.84,16.84,1,33.8,6,1,10.35,0,72.02
11433,9c97163d8774c8022e379e0ee8a764ba,3,16580,0,0,0,2446.06,0,0.0,10.08,0.143166,0.0,44.31137796,0,0.0,19.08,19.08,1,221.65,3,3,11.5,0,36.01
11434,ec4e00576d665599259288abc834896b,4,642,594540,0,1,96.42,0,0.0,16.61,0.142881,0.0,46.30537836,1,0.0,21.09,21.09,2,10.62,4,2,10.392,0,60.02
11435,32c5db4a966db99fe1a5101b4601fb38,3,113527,0,10654,0,244.08,100,0.0,21.3,0.144902,0.0,44.31137796,0,14.68,21.52,21.52,1,21.44,7,2,13.2,0,84.01
11436,87318a6c0153afbb80fed81947d3ee8d,3,14828,0,0,1,122.74,0,0.0,15.11,0.140621,0.0,44.31137796,0,0.0,12.82,12.82,1,10.25,10,2,13.2,0,130.63
11437,7b0aa4b092b3c3c5c582c5b1f57c13ad,3,104573,29703,12165,0,7355.2,6448,0.0,0.0,0.113323,0.096984,40.606701,1,615.36,30.55,30.55,2,703.41,5,3,63.8,0,60.02
11438,552d39a365458452541e95701788745c,3,242560,0,15763,0,22135.76,15763,0.0,386.05,0.105142,0.095673,58.99595196,0,1419.21,0.24,0.24,1,1162.6,7,2,155.0,1,93.96
11439,193b185914811432e1e0532a0d767073,3,6951,3271,583,1,597.66,0,0.0,16.77,0.1457109999999999,0.0,44.31137796,1,0.0,21.52,21.52,2,59.4,3,3,13.2,1,36.01
11440,b6a24e3bbc147604f1b1f48854687f41,4,2172972,440233,289158,0,2673.04,1865,0.0,134.68,0.1169099999999999,0.100572,40.606701,1,200.95,15.24,15.24,2,332.67,6,1,19.8,0,72.02
11441,1eaba63cada8a1de7b88561d7476e5b3,6,1394,0,421,1,204.43,421,0.0,17.48,0.14317,0.0,44.31137796,0,60.84,24.42,24.42,1,14.76,4,3,13.2,0,48.59
11442,b77fb4ff8b89e53414ff96c74e532053,6,81,0,0,0,12.23,0,0.0,142.25,0.146688,0.0,44.31137796,0,0.0,33.12,33.12,1,1.33,6,1,13.2,1,67.48
11443,c3c9b101873d3f9dd3858bb9d4347392,3,122042,0,7494,1,4093.01,3055,0.0,131.74,0.1151819999999999,0.098841,40.606701,0,298.65,25.92,25.92,1,487.74,3,3,17.320999999999998,1,36.01
11444,11af5b1af2c46f03be961314df3c88d1,3,12982,0,0,1,1908.05,0,0.0,19.79,0.14207,0.0,44.31137796,0,0.0,19.18,19.18,1,162.31,7,2,10.35,0,84.01
11445,a26ae7af302c7f1501a2a160cf0e4e97,3,4870,0,1276,0,730.51,1276,0.0,18.34,0.146348,0.0,45.80687796,0,188.68,24.2,24.2,1,58.22,6,1,13.856,0,84.01
11446,80cb523b9b5b6480f8d1e88d92bbfd83,3,4566,0,1411,1,675.81,1411,0.0,19.05,0.14317,0.0,44.31137796,0,204.66,21.52,21.52,1,62.6,6,3,13.2,0,72.02
11447,15ebea07c540c38db55e96ee30761b8a,4,1112034,0,60817,0,3263.46,2899,0.0,134.27,0.1169099999999999,0.100572,40.606701,0,294.09,19.92,19.92,1,393.85,6,1,16.5,0,72.02
11448,84f3cfc488bd2b4cfc0789207030527e,3,8751,0,1203,0,440.75,673,0.0,131.72,0.1152369999999999,0.100123,41.1052014,0,65.54,30.9,30.9,1,48.56,6,1,19.8,0,84.01
11449,35b7c8c19026a3997ee287454ffccac3,3,9206,0,714,0,302.46,140,0.0,29.04,0.1457109999999999,0.0,44.31137796,0,20.55,16.92,16.92,1,30.82,4,3,10.392,0,48.0
11450,0c06c84c42df5ae323bed0c417c34268,3,9456,0,884,1,978.31,884,0.0,132.52,0.1152369999999999,0.100123,40.9390266,0,88.64,33.28,33.28,1,112.67,4,1,25.0,0,60.02
11451,0b1ea41871b394f1bedc451b203ea67e,3,3926060,1959386,469210,0,10860.81,9486,0.0,20.03,0.161454,0.084198,44.31137796,1,1031.22,24.52,24.52,2,738.51,3,3,13.2,0,36.01
11452,5ab3e2a0e24c977c4d62f24357bf5212,4,1161,0,0,0,174.33,0,0.0,16.64,0.146348,0.0,46.30537836,0,0.0,27.99,27.99,1,16.57,6,1,13.8,0,84.01
11453,e0a5c2950d3831c98a0054278f3054ee,3,33927,0,3156,1,3386.6,3120,0.0,144.02,0.110616,0.095498,40.606701,0,287.93,0.88,0.88,1,234.51,6,3,20.785,0,84.01
11454,b1768b0972030be715f6d92c176607ef,6,22850,919,3599,0,3386.06,3599,0.0,19.91,0.145789,0.0,44.31137796,1,528.52,6.15,6.15,2,308.62,3,3,13.15,0,48.0
11455,b31eb083f729964b44dfdf158d5b0d52,6,4573,0,0,0,0.0,0,0.0,0.0,0.0006,0.0,0.0,0,0.0,14.26,14.26,1,129.37,9,2,11.4,0,119.16
11456,ee0593ecddfcafea6b4ff1bcab291824,4,3760,7037,667,0,559.07,667,0.0,23.13,0.147506,0.0,45.30837756,1,99.16,13.26,13.26,2,55.42,3,3,10.392,0,48.0
11457,16424f3adf4de03120e9102a897a21ff,3,11634,0,3869,1,1715.55,3869,0.0,0.0,0.142819,0.0,44.31137796,0,559.84,15.96,15.96,1,140.32,4,3,15.0,1,48.72
11458,76f146f11540d807f4785894b8dc197f,4,215616,0,16453,0,4524.08,5320,0.0,131.76,0.1169099999999999,0.100572,40.606701,0,520.61,31.21,31.21,1,562.34,6,1,23.1,0,72.02
11459,a711e68393efa0a80dd780570bcf0b9e,4,826789,0,45012,0,1242.92,0,0.0,18.84,0.144902,0.0,44.31137796,0,0.0,14.64,14.64,1,110.24,7,2,10.392,0,84.01
11460,f67ce7aee8797bd2d67bd41c8cfdbe17,6,6808,0,453,1,1022.46,453,0.0,13.82,0.142649,0.0,44.31137796,0,65.32,37.56,37.56,1,101.93,4,3,15.0,0,60.02
11461,dc997c3c0b9c314ae9cf91b57eb668cc,3,13495,0,1188,1,1351.91,1188,0.0,130.31,0.1198019999999999,0.1029119999999999,40.606701,0,117.92,34.56,34.56,1,165.91,3,3,17.320999999999998,0,48.0
11462,1ed174407883e46a57653fd2a6e91867,6,2025,0,0,0,456.49,0,0.0,58.3,0.237776,0.0,44.31137796,0,0.0,0.12,0.12,1,217.71,3,2,13.856,0,48.0
11463,5a05015f3f24fb760f402cf0b174efd3,6,42,0,3,1,6.33,3,0.0,15.61,0.146694,0.0,44.31137796,0,0.44,26.04,26.04,1,1.31,6,1,10.392,1,71.98
11464,0d135baf804e60db1b8daba33551e501,6,140474,0,4776,1,1718.97,0,0.0,26.76,0.16088,0.082981,44.31137796,0,0.0,31.2,31.2,1,169.22,6,3,13.856,0,84.01
11465,9d1fed3e9ee32117c8aca0008e7f6be3,6,8461,0,0,0,1278.71,0,0.0,16.89,0.147506,0.0,45.30837756,0,0.0,14.68,14.68,1,133.59,4,2,10.392,0,60.02
11466,2691ec6a15d643864bf65286ace3547a,3,1777,0,0,1,266.94,0,0.0,15.61,0.144038,0.0,46.30537836,0,0.0,20.54,20.54,1,22.08,6,1,10.392,0,84.01
11467,dc542f5e8ba7bfac555ef5d5a4eae92f,6,4726,0,0,1,707.6,0,0.0,16.0,0.145137,0.0,44.31137796,0,0.0,16.92,16.92,1,67.53,5,1,10.392,0,60.02
11468,aee07ec9bf21f996a052de605e5f6a6c,3,1773,0,0,0,265.84,0,0.0,18.37,0.1457109999999999,0.0,44.31137796,0,0.0,16.44,16.44,1,25.76,4,3,13.856,0,60.02
11469,21d24a9620af1947189809f60d7141b8,3,5055,0,396,0,764.9,396,0.0,19.98,0.146694,0.0,44.31137796,0,58.84,25.84,25.84,1,73.75,4,3,12.5,0,48.0
11470,e3658531507a59e7f15f5cf4d19da169,3,0,0,0,0,0.0,0,0.0,158.29,0.092453,0.086393,59.17346796,0,0.0,0.12,0.12,1,0.0,7,2,35.0,0,91.66
11471,98d464f11c1cafde6c6376d88aa4d645,3,3926060,1959386,469210,0,1295.64,0,0.0,14.09,0.147506,0.0,45.30837756,1,0.0,16.92,16.92,2,152.66,4,3,13.2,0,60.02
11472,3231369a64c79b5263e7accedb00ad75,3,11297,0,0,0,1260.18,0,0.0,11.48,0.1640569999999999,0.0868029999999999,44.31137796,0,0.0,13.03,13.03,1,99.02,7,2,10.35,0,84.01
11473,b00eaf7ff9aba1b79e5310fb53b9fa87,1,3540,0,0,1,535.55,0,0.0,13.73,0.146694,0.0,44.31137796,0,0.0,34.68,34.68,1,55.91,3,2,13.856,1,35.98
11474,9587c61d5ea4bf49315802b92e2a7d3e,3,12773,0,4656,0,1909.69,4656,0.0,16.9,0.1457109999999999,0.0,44.31137796,0,687.23,11.04,11.04,1,153.41,3,1,10.392,1,48.0
11475,d8282cc85c3866b0b330356e63ef28fd,3,13524,7297,303,0,1763.56,0,0.0,16.36,0.145789,0.0,44.31137796,1,0.0,7.68,7.68,4,164.61,5,1,11.5,0,72.02
11476,400d4c70ae1305b799f9ceaffbb32fc1,3,25469,0,1114,0,1520.61,582,0.0,143.24,0.120372,0.103487,40.606701,0,59.54,39.6,39.6,1,174.1,3,3,19.8,1,35.98
11477,eb59d4b6365db2c8d4a7d78a59b27927,3,8627,0,0,1,1266.68,0,0.0,13.76,0.138847,0.0,44.31137796,0,0.0,16.44,16.44,1,93.94,4,3,13.856,0,54.64
11478,a10c38dcaaf274da225b718dedacb656,3,2079,0,317,1,309.17,317,0.0,18.47,0.14346,0.0,46.30537836,0,45.91,27.28,27.28,1,26.85,4,3,13.15,0,60.02
11479,d8c7100c6da3d5aae983cc85f0e80926,3,14145,0,3217,0,1266.02,3217,0.0,16.57,0.153646,0.076592,37.929294,0,302.25,60.0,60.0,1,294.49,3,3,6.928,0,35.58
11480,7fe150fe11a8300cb342b82d4f6f0643,3,6658,0,214,1,147.83,214,0.0,16.57,0.1458839999999999,0.0,44.31137796,0,31.59,23.76,23.76,1,14.23,3,3,10.392,0,42.09
11481,182017c3b76419404eee4688bed931df,3,6970,0,1543,0,264.74,355,0.0,0.0,0.144902,0.0,44.31137796,0,52.11,12.82,12.82,1,23.36,6,1,13.2,0,84.01
11482,7a8a93352609720bc42db069c3c775a1,3,15282,0,0,1,1229.05,0,0.0,129.98,0.115174,0.098837,40.606701,0,0.0,24.11,24.11,1,157.53,6,1,35.0,0,84.01
11483,7ebc082838326db9d4d9d1229e4d2903,3,4116,0,0,0,614.26,0,0.0,15.65,0.1458839999999999,0.0,44.31137796,0,0.0,34.68,34.68,1,53.43,6,1,13.856,0,84.01
11484,71f2992aae9ff7f9724390d3cd3aff85,3,8378,0,0,0,0.0,0,0.0,0.0,0.0006,0.0,0.0,0,0.0,33.12,33.12,1,121.85,9,3,13.2,0,118.9
11485,29515db1cc0c4467c2110f57fe7e7a9a,3,609,0,0,0,91.16,0,0.0,25.9,0.1457109999999999,0.0,44.31137796,0,0.0,14.4,14.4,1,7.55,4,3,12.1,0,60.02
11486,11f68cdf97397d9df4cb5af8c76d35a7,3,5438,7190,1045,1,807.15,1045,0.0,22.24,0.146348,0.0,45.80687796,1,154.37,21.78,21.78,2,64.89,6,1,13.2,0,84.01
11487,1cbc090c651b55a7c34d83ae6ac29cba,3,10558,0,0,1,812.6,0,0.0,16.51,0.144152,0.0,44.31137796,0,0.0,26.04,26.04,1,73.05,6,1,10.392,0,84.01
11488,b67e6d29a61ae29dc972bc76babcce0f,3,12355,0,1176,1,1278.64,1176,0.0,129.61,0.1157609999999999,0.099419,40.606701,0,117.69,16.68,16.68,1,149.29,3,3,19.05,0,48.0
11489,a8e3049bda65bc0cecb0fe798e0adaef,3,33538,0,0,0,1138.62,0,0.0,61.58,0.144902,0.0,44.31137796,0,0.0,14.53,14.53,1,101.48,6,1,15.0,1,84.01
11490,3b01515781ccc3a9aed838f2d64f7e03,3,32552,0,2829,1,3919.2,2829,30.0,130.44,0.157877,0.135732,41.1052014,0,382.29,41.1,41.1,1,219.83,4,3,17.320999999999998,0,50.6
11491,39d44c00e029b8cf49ace8b1b21eec11,3,98400,0,6488,1,3033.81,1155,28.0,13.84,0.186188,0.0,45.80687796,0,216.36,41.64,41.64,1,271.64,4,3,13.856,0,48.69
11492,df2e0117c7e2aff767b4defefbc452fb,3,3866,16448,371,1,434.39,371,0.0,12.44,0.165793,0.0885389999999999,44.31137796,1,42.17,3.24,3.24,3,43.1,6,3,10.392,0,86.41
11493,f1fad80328a1f42e775ad7b9d370f553,1,16816,0,1441,1,1612.73,1441,0.0,132.15,0.114025,0.097683,40.606701,0,133.88,17.22,17.22,1,205.98,5,1,27.6,0,72.02
11494,e52dbfa1a31d6643101f19ec7d51bd4b,3,8381,0,1283,1,1028.4,1283,0.0,65.44,0.141083,0.0,44.31137796,0,182.7,15.16,15.16,1,120.28,5,3,10.392,0,68.73
11495,5a457cf1b172db7fc7e92b143d7490e6,3,6257,0,447,0,503.74,447,0.0,144.43,0.120372,0.103487,40.606701,0,45.6,39.35,39.35,1,59.92,4,3,17.32,0,48.0
11496,6d873672830a2dd0b7d4996056f8fbc0,3,4488,0,0,0,667.87,0,0.0,16.35,0.144902,0.0,44.31137796,0,0.0,9.919999999999993,9.919999999999993,1,60.13,6,1,13.2,0,84.01
11497,02c1b88c8fb41efd13dab463eae9ef1b,3,99212,0,3896,1,15230.92,3896,0.0,66.23,0.1457109999999999,0.0,44.31137796,0,571.49,8.76,8.76,1,522.64,6,3,13.15,1,75.14
11498,52b1dd10cf7e68f683c6c371bebe2e02,3,6089,0,0,1,905.14,0,0.0,16.21,0.14346,0.0,45.30837756,0,0.0,19.56,19.56,1,76.67,5,1,13.856,0,71.95
11499,1cf0d277ea081fad94447eb62abff09e,3,12096,0,0,1,1759.28,0,0.0,19.34,0.142065,0.0,44.31137796,0,0.0,21.34,21.34,1,149.94,6,1,10.392,0,77.4
11500,5a80f3bee5cf4655275148ccb7a5c162,3,58757,0,4382,1,1384.49,4370,0.0,16.42,0.162326,0.0850679999999999,44.31137796,0,480.69,8.98,8.98,2,101.78,6,2,10.392,0,84.01
11501,550b8d2f9c298abd8f05fca3bc1a13c4,3,34053,0,0,1,4178.75,0,0.0,1.45,0.165025,0.086381,44.31137796,0,0.0,6.15,6.15,1,281.06,4,3,13.164,0,60.02
11502,65f9195bb052c61c5469a8e916d8b7de,3,1452,6159,0,1,217.46,0,0.0,18.42,0.1457109999999999,0.0,44.31137796,1,0.0,17.62,17.62,2,21.48,6,3,12.5,1,72.02
11503,05c6ca48c673a404d508e29e148cebdf,3,2952,0,0,0,446.54,0,0.0,19.02,0.146694,0.0,44.31137796,0,0.0,25.84,25.84,1,43.89,3,3,12.5,0,36.01
11504,f2184f9376149a8f1984f340f0ec375c,3,7372,0,0,0,431.05,0,0.0,17.51,0.146694,0.0,44.31137796,0,0.0,21.48,21.48,1,42.86,4,3,10.39,0,48.0
11505,0882bc6561d573f64d9ac82ec2729059,3,2339,0,161,1,337.09,161,0.0,13.89,0.140621,0.0,44.31137796,0,22.89,7.8,7.8,1,25.67,4,3,10.392,0,56.31
11506,6ca446175f9974411b2cfafc120c1c25,3,55530,0,4187,0,1952.97,2791,0.0,148.1,0.1152369999999999,0.100123,40.606701,0,267.84,5.64,5.64,2,219.35,6,1,29.7,0,83.98
11507,0fa8ef92b06ce6f86184c459992d13e3,3,4100379,0,443297,1,246.27,0,0.0,15.25,0.1640569999999999,0.0868029999999999,44.31137796,0,0.0,19.2,19.2,1,24.86,3,3,10.392,0,34.63
11508,bd025f3b001c51f69d20102633482dae,3,11678,3961,1228,1,867.33,550,30.0,127.47,0.157877,0.135732,41.1052014,1,77.82,49.72,49.72,3,51.22,6,3,20.785,0,73.89
11509,cf8b77b2c91626b5aab8cd386c2e1a6e,3,4098,0,588,0,464.3,465,0.0,19.37,0.144902,0.0,44.31137796,0,68.26,18.62,18.62,1,44.73,7,2,13.2,1,84.01
